,CAISO
18249,1180.2265894182956
18250,1747.867304498181
18251,2072.4712324764146
18252,2182.3371773305857
18253,1797.8063703409862
18254,1238.4888329015682
18255,597.6041545855686
18256,116.52448696654538
18257,6.658542112374024
18258,6.658542112374024
18259,6.658542112374024
18260,6.658542112374024
18261,6.658542112374024
18262,6.658542112374024
18263,6.658542112374024
18264,0.0
18265,0.0
18266,0.0
18267,0.0
18268,0.0
18269,0.0
18270,0.0
18271,1136.415069692694
18272,4181.362681961488
18273,6371.984071624425
18274,7274.66838230231
18275,7181.176078696387
18276,6708.8787518595645
18277,6786.251692774813
18278,6083.447479461315
18279,4265.1833679530055
18280,1370.1458287075038
18281,0.0
18282,0.0
18283,0.0
18284,0.0
18285,0.0
18286,0.0
18287,0.0
18288,0.0
18289,0.0
18290,0.0
18291,0.0
18292,0.0
18293,0.0
18294,0.0
18295,996.2989780164277
18296,3452.200498210617
18297,4451.444202270443
18298,4826.405985129827
18299,5332.898864594336
18300,5634.242496368763
18301,5966.996539272773
18302,5982.701744837563
18303,4842.111190694619
18304,1917.998229600098
18305,0.0
18306,0.0
18307,0.0
18308,0.0
18309,0.0
18310,0.0
18311,0.0
18312,0.0
18313,0.0
18314,0.0
18315,0.0
18316,0.0
18317,0.0
18318,10.723212950381704
18319,1010.6628205734756
18320,3395.2373004146075
18321,5204.77948579152
18322,6218.123109602591
18323,6675.2000616126115
18324,6432.587368610225
18325,6279.781584067286
18326,5118.993782188466
18327,4164.627829604494
18328,1288.1259556646023
18329,26.808032375954262
18330,26.808032375954262
18331,32.169638851145116
18332,34.85044208874054
18333,9.382811331583992
18334,0.0
18335,0.0
18336,0.0
18337,0.0
18338,0.0
18339,0.0
18340,0.0
18341,0.0
18342,6.4356940268461225
18343,1137.508919245052
18344,3782.5791642788085
18345,5368.977741896378
18346,5479.993463859474
18347,5560.4396391950495
18348,5471.948846325916
18349,5116.3767513426665
18350,4239.513440184884
18351,3370.6947465606568
18352,1468.9471616276276
18353,0.0
18354,0.0
18355,0.0
18356,0.0
18357,0.0
18358,0.0
18359,0.0
18360,0.0
18361,0.0
18362,0.0
18363,0.0
18364,0.0
18365,0.0
18366,0.0
18367,963.4190712970692
18368,3157.196112689411
18369,4195.14127248344
18370,4800.835118995101
18371,5512.220509193358
18372,5596.231736226296
18373,5241.216551022593
18374,4972.922632433535
18375,3579.9622874358042
18376,1094.8559910098902
18377,0.0
18378,0.0
18379,0.0
18380,0.0
18381,0.0
18382,0.0
18383,0.0
18384,0.0
18385,0.0
18386,0.0
18387,0.0
18388,0.0
18389,0.0
18390,0.0
18391,1005.3719726054071
18392,4415.0115043636915
18393,6551.090025247834
18394,7184.501321661428
18395,7561.852732290803
18396,7099.597254269817
18397,7228.974880771319
18398,6444.623020105973
18399,4603.687209678379
18400,1373.2895979690481
18401,1.347683609390626
18402,0.0
18403,0.0
18404,0.0
18405,0.0
18406,0.0
18407,0.0
18408,0.0
18409,0.0
18410,0.0
18411,0.0
18412,0.0
18413,0.0
18414,0.0
18415,1301.141903806132
18416,4368.234129465333
18417,6642.4178772797595
18418,7613.8513876615925
18419,7641.193059311413
18420,7580.076381505934
18421,7436.934688750995
18422,7126.526298844216
18423,5394.350983146807
18424,2061.8837091217074
18425,0.0
18426,0.0
18427,0.0
18428,0.0
18429,0.0
18430,0.0
18431,0.0
18432,0.0
18433,0.0
18434,0.0
18435,0.0
18436,0.0
18437,0.0
18438,1.5980461708795284
18439,1062.7007036348864
18440,3910.4189801422067
18441,6221.1937432340055
18442,6884.382904149009
18443,7124.089829780938
18444,6427.341699277464
18445,6457.704576524175
18446,6631.891609150043
18447,5211.228563238143
18448,1879.3022969543256
18449,0.0
18450,0.0
18451,0.0
18452,0.0
18453,0.0
18454,0.0
18455,0.0
18456,0.0
18457,0.0
18458,0.0
18459,0.0
18460,0.0
18461,0.0
18462,0.0
18463,1041.4417431291968
18464,3608.6212912171277
18465,4653.1411872816825
18466,5045.092661050504
18467,5574.534965931947
18468,5889.5326163168365
18469,6237.363898012204
18470,6253.780713667443
18471,5061.509476705741
18472,2004.9036118960105
18473,0.0
18474,0.0
18475,0.0
18476,0.0
18477,0.0
18478,0.0
18479,0.0
18480,0.0
18481,0.0
18482,0.0
18483,0.0
18484,0.0
18485,0.0
18486,0.0
18487,1006.4199465533885
18488,3487.2699034761254
18489,4496.664490265633
18490,4875.435346998041
18491,5387.073467610404
18492,5691.478318439852
18493,6027.61266512123
18494,6043.477413047194
18495,4891.300094924005
18496,1937.4823404584445
18497,0.0
18498,0.0
18499,0.0
18500,0.0
18501,0.0
18502,0.0
18503,0.0
18504,0.0
18505,0.0
18506,0.0
18507,0.0
18508,0.0
18509,0.0
18510,9.659424257602652
18511,1513.3098003577486
18512,4766.925871126908
18513,6573.238207298604
18514,7299.304930661737
18515,7275.156370017729
18516,7276.766274060662
18517,7705.000749481048
18518,7579.428234132212
18519,6185.251332951563
18520,2635.4129182825895
18521,0.0
18522,0.0
18523,0.0
18524,0.0
18525,0.0
18526,0.0
18527,0.0
18528,0.0
18529,0.0
18530,0.0
18531,0.0
18532,0.0
18533,0.0
18534,26.130284684638102
18535,1427.3668008983566
18536,3808.4889927860036
18537,5830.319770259877
18538,6860.832872510292
18539,7293.615712599611
18540,7486.326562148817
18541,7329.544854040988
18542,6888.596299987719
18543,5616.378064404402
18544,2549.335899545005
18545,0.0
18546,0.0
18547,0.0
18548,0.0
18549,0.0
18550,0.0
18551,0.0
18552,0.0
18553,0.0
18554,0.0
18555,0.0
18556,0.0
18557,0.0
18558,42.207604500288795
18559,1735.5364993333035
18560,3998.6680549202174
18561,5213.644098749958
18562,6051.766530969979
18563,5962.326607147938
18564,5613.61139853841
18565,5373.430030072481
18566,4070.019005384991
18567,3342.440299237156
18568,1696.3437237258925
18569,0.0
18570,0.0
18571,0.0
18572,0.0
18573,0.0
18574,0.0
18575,0.0
18576,0.0
18577,0.0
18578,0.0
18579,0.0
18580,0.0
18581,0.0
18582,6.475950952693651
18583,1144.6243308886028
18584,3806.240172445693
18585,5402.562082284678
18586,5514.272236218643
18587,5595.221623127313
18588,5506.177297527776
18589,5148.381007391452
18590,4266.032690086942
18591,3391.7793114732995
18592,1478.1358049523258
18593,0.0
18594,0.0
18595,0.0
18596,0.0
18597,0.0
18598,0.0
18599,0.0
18600,0.0
18601,0.0
18602,0.0
18603,0.0
18604,0.0
18605,0.0
18606,1.3042924957464828
18607,879.0931421331294
18608,3012.915665174375
18609,5086.740733411283
18610,6044.091425289201
18611,6285.385537002299
18612,6623.19729340064
18613,7019.70221210757
18614,5971.051045527397
18615,5811.927361046327
18616,3382.0304414706297
18617,15.651509948957793
18618,0.0
18619,0.0
18620,0.0
18621,0.0
18622,0.0
18623,0.0
18624,0.0
18625,0.0
18626,0.0
18627,0.0
18628,0.0
18629,0.0
18630,55.50671663373591
18631,2195.158484015127
18632,6044.945759112097
18633,7961.249071467265
18634,8483.276525522639
18635,8476.668583066243
18636,8487.241290996477
18637,8401.338039063316
18638,7658.605306964278
18639,6461.246133865116
18640,3215.4247992828446
18641,0.0
18642,0.0
18643,0.0
18644,0.0
18645,0.0
18646,0.0
18647,0.0
18648,0.0
18649,0.0
18650,0.0
18651,0.0
18652,0.0
18653,0.0
18654,121.1339665493762
18655,2371.329062558984
18656,5098.159983469399
18657,6317.399690259858
18658,7553.756153193166
18659,8395.110551291551
18660,8363.510386104757
18661,8403.010592588249
18662,7412.872083402043
18663,6015.881447435869
18664,3512.88502993191
18665,9.21671484614819
18666,0.0
18667,0.0
18668,0.0
18669,0.0
18670,0.0
18671,0.0
18672,0.0
18673,0.0
18674,0.0
18675,0.0
18676,0.0
18677,0.0
18678,22.294286363386444
18679,1511.1648887182378
18680,3777.4275633963903
18681,5848.857561594515
18682,6391.674968703053
18683,6229.7990633689
18684,5970.022161395527
18685,5941.911974241691
18686,4970.656542236769
18687,3972.26023987642
18688,1382.2457545299596
18689,0.0
18690,0.0
18691,0.0
18692,0.0
18693,0.0
18694,0.0
18695,0.0
18696,0.0
18697,0.0
18698,0.0
18699,0.0
18700,0.0
18701,0.0
18702,33.087413560328315
18703,1995.8327859590042
18704,5622.2133121709885
18705,7639.222042808602
18706,8406.85003740822
18707,8404.203044323393
18708,8397.585561611326
18709,8343.322203372389
18710,7870.8339377309
18711,6479.839071654697
18712,2875.9579866637373
18713,3.9704896272393984
18714,0.0
18715,0.0
18716,0.0
18717,0.0
18718,0.0
18719,0.0
18720,0.0
18721,0.0
18722,0.0
18723,0.0
18724,0.0
18725,0.0
18726,1.3349497915821
18727,899.7561595263354
18728,3083.734018554651
18729,5206.304187170191
18730,6186.157334191452
18731,6433.12304563414
18732,6778.875041653904
18733,7184.699778294863
18734,6111.400145862854
18735,5948.536271289839
18736,3461.5248095723855
18737,16.019397498985203
18738,0.0
18739,0.0
18740,0.0
18741,0.0
18742,0.0
18743,0.0
18744,0.0
18745,0.0
18746,0.0
18747,0.0
18748,0.0
18749,0.0
18750,106.82528573704488
18751,2394.996529610784
18752,5573.378487959897
18753,7286.53955181695
18754,7250.931123237935
18755,7273.351244935832
18756,7419.741451316228
18757,8096.301594317512
18758,7661.0874672406635
18759,6511.067107207292
18760,3545.0168896441555
18761,0.0
18762,0.0
18763,0.0
18764,0.0
18765,0.0
18766,0.0
18767,0.0
18768,0.0
18769,0.0
18770,0.0
18771,0.0
18772,0.0
18773,0.0
18774,330.2669025367148
18775,3566.485830396475
18776,6782.868908254031
18777,8101.952933400668
18778,8435.195213437715
18779,8466.932573441243
18780,8435.195213437715
18781,8362.794360929665
18782,8041.453590893944
18783,7116.111188291075
18784,4013.7842479461997
18785,0.0
18786,0.0
18787,0.0
18788,0.0
18789,0.0
18790,0.0
18791,0.0
18792,0.0
18793,0.0
18794,0.0
18795,0.0
18796,0.0
18797,0.0
18798,249.68282747107406
18799,2215.606563769636
18800,4814.936209757975
18801,6782.174066201122
18802,7533.8507889035145
18803,7720.4558494345265
18804,7653.435722060713
18805,8085.781249629046
18806,7670.519283940313
18807,5959.534855691162
18808,3356.262849269069
18809,0.0
18810,0.0
18811,0.0
18812,0.0
18813,0.0
18814,0.0
18815,0.0
18816,0.0
18817,0.0
18818,0.0
18819,0.0
18820,0.0
18821,0.0
18822,221.58675575449166
18823,2797.5327914004574
18824,6212.342973831284
18825,7936.2351748498595
18826,8380.727655143097
18827,8387.322499064361
18828,8360.943123379302
18829,7949.424862692389
18830,8000.864645278253
18831,6842.810052704183
18832,3842.156068528775
18833,23.74143811655268
18834,0.0
18835,0.0
18836,0.0
18837,0.0
18838,0.0
18839,0.0
18840,0.0
18841,0.0
18842,0.0
18843,0.0
18844,0.0
18845,0.0
18846,35.35205488547898
18847,1851.1621467305358
18848,5007.136501052387
18849,7314.661538122741
18850,7584.622684520945
18851,7732.458550405676
18852,7544.449894878355
18853,7234.315958837562
18854,7104.156120395571
18855,6303.914150715183
18856,3128.6568573648897
18857,0.0
18858,0.0
18859,0.0
18860,0.0
18861,0.0
18862,0.0
18863,0.0
18864,0.0
18865,0.0
18866,0.0
18867,0.0
18868,0.0
18869,0.0
18870,158.38920423083567
18871,2002.278619521885
18872,4550.452106455707
18873,6013.80896818588
18874,6367.445241783029
18875,6767.900965687405
18876,6958.1672424678445
18877,6949.201815813269
18878,6174.190489451065
18879,4765.622346165522
18880,2103.886788273742
18881,0.0
18882,0.0
18883,0.0
18884,0.0
18885,0.0
18886,0.0
18887,0.0
18888,0.0
18889,0.0
18890,0.0
18891,0.0
18892,0.0
18893,0.0
18894,157.21362082328054
18895,2393.4971660034134
18896,5531.352699986441
18897,7725.926509029785
18898,8338.738786116452
18899,8383.65696349453
18900,8375.635860391301
18901,7955.330057782124
18902,7464.438547864534
18903,6012.618886180157
18904,3200.420138188211
18905,0.0
18906,0.0
18907,0.0
18908,0.0
18909,0.0
18910,0.0
18911,0.0
18912,0.0
18913,0.0
18914,0.0
18915,0.0
18916,0.0
18917,0.0
18918,328.1171207301275
18919,3543.270769205821
18920,6738.7176837037305
18921,8049.215493226461
18922,8380.288624053257
18923,8411.819398417714
18924,8380.288624053257
18925,8308.35904503434
18926,7989.109954594216
18927,7069.7908145305255
18928,3987.657620404883
18929,0.0
18930,0.0
18931,0.0
18932,0.0
18933,0.0
18934,0.0
18935,0.0
18936,0.0
18937,0.0
18938,0.0
18939,0.0
18940,0.0
18941,0.0
18942,562.165231348933
18943,4240.809393829801
18944,6425.587906572245
18945,7305.199588490593
18946,8234.93439418306
18947,8687.025314498635
18948,8400.045860733095
18949,8076.702572072607
18950,7792.671537352604
18951,7324.855715460834
18952,4508.132720625097
18953,25.55296506131514
18954,0.0
18955,0.0
18956,0.0
18957,0.0
18958,0.0
18959,0.0
18960,0.0
18961,0.0
18962,0.0
18963,0.0
18964,0.0
18965,0.0
18966,132.95802011640393
18967,2328.386791306781
18968,5632.880022980332
18969,7181.354525555525
18970,7555.906996859053
18971,8433.105641773376
18972,8447.698595200787
18973,7907.759318386609
18974,7854.251822486105
18975,7119.739833306459
18976,3755.253348653555
18977,4.864317809136729
18978,0.0
18979,0.0
18980,0.0
18981,0.0
18982,0.0
18983,0.0
18984,0.0
18985,0.0
18986,0.0
18987,0.0
18988,0.0
18989,0.0
18990,446.9545829161816
18991,3841.84477754986
18992,6564.829621162289
18993,8311.390606711675
18994,8701.370759278103
18995,8427.304102940487
18996,8795.673264684594
18997,8744.592740922742
18998,8024.553819433598
18999,6728.876687858998
19000,4110.017527299568
19001,9.823177646509487
19002,0.0
19003,0.0
19004,0.0
19005,0.0
19006,0.0
19007,0.0
19008,0.0
19009,0.0
19010,0.0
19011,0.0
19012,0.0
19013,0.0
19014,257.08004884101064
19015,3180.2489439636997
19016,5721.27182053894
19017,6497.474902367784
19018,6776.391866554362
19019,7192.285845181325
19020,7902.978180973463
19021,7921.837335135546
19022,6573.904106077273
19023,5944.603909300436
19024,3816.4972501686725
19025,7.940696489297627
19026,0.0
19027,0.0
19028,0.0
19029,0.0
19030,0.0
19031,0.0
19032,0.0
19033,0.0
19034,0.0
19035,0.0
19036,0.0
19037,0.0
19038,157.49919487966412
19039,1991.0275579127353
19040,4524.882529624564
19041,5980.016600556808
19042,6331.665746357315
19043,6729.871257939862
19044,6919.068403990276
19045,6910.153355223503
19046,6139.496917384643
19047,4738.843700027127
19048,2092.064777269501
19049,0.0
19050,0.0
19051,0.0
19052,0.0
19053,0.0
19054,0.0
19055,0.0
19056,0.0
19057,0.0
19058,0.0
19059,0.0
19060,0.0
19061,0.0
19062,397.7873987363896
19063,3595.857895185337
19064,7824.320420079205
19065,9736.153248367315
19066,9890.0
19067,9890.0
19068,9890.0
19069,9827.276352923669
19070,9865.828435620588
19071,8609.381013180098
19072,5311.425575198224
19073,43.80918488286229
19074,0.0
19075,0.0
19076,0.0
19077,0.0
19078,0.0
19079,0.0
19080,0.0
19081,0.0
19082,0.0
19083,0.0
19084,0.0
19085,0.0
19086,448.209004799698
19087,3852.6272918057557
19088,6583.254459508531
19089,8334.717339802735
19090,8725.79200992467
19091,8450.95615862991
19092,8820.359184563727
19093,8769.135298300906
19094,8047.07551694227
19095,6747.761940391058
19096,4121.552694685575
19097,9.850747358235122
19098,0.0
19099,0.0
19100,0.0
19101,0.0
19102,0.0
19103,0.0
19104,0.0
19105,0.0
19106,0.0
19107,0.0
19108,0.0
19109,0.0
19110,204.07411732322177
19111,2315.456331167324
19112,5129.324448874056
19113,6483.277727268507
19114,6941.136323827017
19115,7225.008653693294
19116,7002.620192507731
19117,6598.396460117505
19118,5877.596212392536
19119,4462.159065317368
19120,2476.360923672172
19121,0.0
19122,0.0
19123,0.0
19124,0.0
19125,0.0
19126,0.0
19127,0.0
19128,0.0
19129,0.0
19130,0.0
19131,0.0
19132,0.0
19133,0.0
19134,145.7829740491804
19135,1976.8812085350398
19136,4474.415895817153
19137,6452.899115056029
19138,6592.274046289861
19139,5485.284649938392
19140,5434.020307415603
19141,5398.776071931186
19142,4514.466163413082
19143,3639.7683191179985
19144,1622.8368429870302
19145,0.0
19146,0.0
19147,0.0
19148,0.0
19149,0.0
19150,0.0
19151,0.0
19152,0.0
19153,0.0
19154,0.0
19155,0.0
19156,0.0
19157,0.0
19158,0.0
19159,459.9579129888294
19160,3332.705431829096
19161,6606.523518396646
19162,7854.298617992639
19163,8199.664940202245
19164,7368.87590705287
19165,7246.326566913978
19166,7470.735098856626
19167,7010.777185867796
19168,5444.69211188507
19169,2950.733462565016
19170,25.46479795093865
19171,0.0
19172,0.0
19173,0.0
19174,0.0
19175,0.0
19176,0.0
19177,0.0
19178,0.0
19179,0.0
19180,0.0
19181,0.0
19182,0.0
19183,488.6189539091002
19184,2957.014381262192
19185,5115.476750472294
19186,6391.578678642663
19187,7044.6519083011035
19188,7273.939119682398
19189,7628.148328988671
19190,8061.4220939436655
19191,8061.4220939436655
19192,7115.810008384954
19193,4922.559234689414
19194,1119.5541079858995
19195,0.0
19196,0.0
19197,0.0
19198,0.0
19199,0.0
19200,0.0
19201,0.0
19202,0.0
19203,0.0
19204,0.0
19205,0.0
19206,566.563382032758
19207,3618.123024042239
19208,6551.443351540537
19209,7570.272111578574
19210,8195.955150866925
19211,8285.619964371239
19212,8111.216975467241
19213,8070.818543009254
19214,7796.897464391677
19215,6964.295624708754
19216,4235.923442363178
19217,4.926638104632679
19218,0.0
19219,0.0
19220,0.0
19221,0.0
19222,0.0
19223,0.0
19224,0.0
19225,0.0
19226,0.0
19227,0.0
19228,0.0
19229,0.0
19230,0.0
19231,921.9668786480356
19232,4441.757275704129
19233,7294.153738216495
19234,8176.804332060777
19235,8530.650895294564
19236,8578.813344179163
19237,8550.309037696441
19238,8485.437167770246
19239,8089.325598372424
19240,6808.59762089013
19241,4050.5602419067754
19242,738.1632471904849
19243,0.0
19244,0.0
19245,0.0
19246,0.0
19247,0.0
19248,0.0
19249,0.0
19250,0.0
19251,0.0
19252,0.0
19253,0.0
19254,622.1266377646117
19255,4005.5992630649475
19256,6579.780033307081
19257,8116.643718971355
19258,7945.295280603982
19259,7129.413100993189
19260,6441.383217702664
19261,6566.599384201898
19262,6627.230370085737
19263,6010.375991963199
19264,4259.985790794969
19265,793.4750761319837
19266,0.0
19267,0.0
19268,0.0
19269,0.0
19270,0.0
19271,0.0
19272,0.0
19273,0.0
19274,0.0
19275,0.0
19276,0.0
19277,0.0
19278,0.0
19279,439.95810102017964
19280,2090.203871879755
19281,4138.506972233778
19282,5961.190533603094
19283,6467.222928183081
19284,6393.090793945249
19285,5977.306214959144
19286,5677.554541736604
19287,5340.736801395147
19288,3650.201827145447
19289,1758.2208359451138
19290,311.0326501717754
19291,0.0
19292,0.0
19293,0.0
19294,0.0
19295,0.0
19296,0.0
19297,0.0
19298,0.0
19299,0.0
19300,0.0
19301,0.0
19302,626.5049209676375
19303,4033.789099196293
19304,6626.085943793319
19305,8173.765473132865
19306,8001.211151679912
19307,7179.587113377015
19308,6486.715145696704
19309,6612.812534450784
19310,6673.870217426444
19311,6052.67466019582
19312,4289.965899507213
19313,799.0592424205885
19314,0.0
19315,0.0
19316,0.0
19317,0.0
19318,0.0
19319,0.0
19320,0.0
19321,0.0
19322,0.0
19323,0.0
19324,0.0
19325,0.0
19326,589.548024533966
19327,3183.5593324834163
19328,5721.515254493573
19329,6821.360585509397
19330,7301.697254678876
19331,7322.959642448952
19332,7118.067542119115
19333,6815.561752481194
19334,5767.905918719196
19335,4254.410498358227
19336,2379.454485905942
19337,0.0
19338,0.0
19339,0.0
19340,0.0
19341,0.0
19342,0.0
19343,0.0
19344,0.0
19345,0.0
19346,0.0
19347,0.0
19348,0.0
19349,0.0
19350,0.0
19351,797.0334946616696
19352,4363.55711218813
19353,7162.030271222437
19354,7329.487813535193
19355,7867.284151347308
19356,8012.199332194885
19357,7913.97904295375
19358,7488.894512467526
19359,7062.1998133052175
19360,5978.556294300564
19361,3933.642075673654
19362,887.2029405223838
19363,0.0
19364,0.0
19365,0.0
19366,0.0
19367,0.0
19368,0.0
19369,0.0
19370,0.0
19371,0.0
19372,0.0
19373,0.0
19374,623.7221873044988
19375,4015.872303428754
19376,6596.654997932327
19377,8137.460231824372
19378,7965.672341253218
19379,7147.697693072107
19380,6457.903240163318
19381,6583.4405448114685
19382,6644.227029167416
19383,6025.790623111259
19384,4270.911248661314
19385,795.5100778756531
19386,0.0
19387,0.0
19388,0.0
19389,0.0
19390,0.0
19391,0.0
19392,0.0
19393,0.0
19394,0.0
19395,0.0
19396,0.0
19397,0.0
19398,220.4933483396555
19399,1739.1575937086438
19400,3398.7288309159917
19401,4006.7164068111365
19402,4451.617186597069
19403,4634.274398239387
19404,4921.307159391601
19405,4134.576454960759
19406,4392.905939997752
19407,3731.425894978786
19408,2515.450743188496
19409,508.8308038607435
19410,0.0
19411,0.0
19412,0.0
19413,0.0
19414,0.0
19415,0.0
19416,0.0
19417,0.0
19418,0.0
19419,0.0
19420,0.0
19421,0.0
19422,0.0
19423,768.2311884525998
19424,4351.171637310863
19425,7359.943473505179
19426,8509.884521773474
19427,9032.730800344556
19428,8938.105246860832
19429,8907.632610993192
19430,8551.583918223929
19431,7847.505647387414
19432,6521.144075674887
19433,4394.47485670172
19434,918.990544850396
19435,0.0
19436,0.0
19437,0.0
19438,0.0
19439,0.0
19440,0.0
19441,0.0
19442,0.0
19443,0.0
19444,0.0
19445,0.0
19446,0.0
19447,1256.0138388216528
19448,4686.451635552384
19449,7404.881587345999
19450,8585.694597601261
19451,8894.49800001219
19452,8947.29858177157
19453,8940.898511255282
19454,8936.098458368066
19455,8560.094315536106
19456,7408.081622604143
19457,5091.256095707643
19458,1366.4150552276326
19459,0.0
19460,0.0
19461,0.0
19462,0.0
19463,0.0
19464,0.0
19465,0.0
19466,0.0
19467,0.0
19468,0.0
19469,0.0
19470,0.0
19471,768.230184426162
19472,4351.1659506225005
19473,7359.93385455461
19474,8509.87339992738
19475,9032.71899517358
19476,8938.093565359084
19477,8907.620969317128
19478,8551.572741879534
19479,7847.495391225912
19480,6521.135552978654
19481,4394.469113418965
19482,918.9893437916302
19483,0.0
19484,0.0
19485,0.0
19486,0.0
19487,0.0
19488,0.0
19489,0.0
19490,0.0
19491,0.0
19492,0.0
19493,0.0
19494,9.660137468249237
19495,1365.2994288458917
19496,4884.809513111363
19497,7781.240730674759
19498,9241.531511291767
19499,9508.795314579997
19500,9198.060892684647
19501,9239.921488380394
19502,9117.559747115904
19503,8657.09319446269
19504,7757.090387004136
19505,5520.768563104438
19506,1494.1012617558815
19507,0.0
19508,0.0
19509,0.0
19510,0.0
19511,0.0
19512,0.0
19513,0.0
19514,0.0
19515,0.0
19516,0.0
19517,0.0
19518,0.0
19519,959.1154526601606
19520,3475.6845694550116
19521,5629.504984729884
19522,6589.606167557219
19523,6938.554646736764
19524,7565.479033059335
19525,7401.847825308476
19526,7382.133221964998
19527,6562.991453043525
19528,5333.785934577728
19529,3342.6109968865417
19530,579.6093382982266
19531,0.0
19532,0.0
19533,0.0
19534,0.0
19535,0.0
19536,0.0
19537,0.0
19538,0.0
19539,0.0
19540,0.0
19541,0.0
19542,0.0
19543,946.0582672297245
19544,3428.3673692209745
19545,5552.866150204477
19546,6499.896728089115
19547,6844.09469992809
19548,7462.484276452349
19549,7301.080707736898
19550,7281.63449463865
19551,6473.644340406481
19552,5261.17295373077
19553,3297.1054308078064
19554,571.7186650884667
19555,0.0
19556,0.0
19557,0.0
19558,0.0
19559,0.0
19560,0.0
19561,0.0
19562,0.0
19563,0.0
19564,0.0
19565,0.0
19566,0.0
19567,1349.2654049879043
19568,4577.617648717206
19569,6833.312633466216
19570,8069.8921364990865
19571,7974.01027255489
19572,8297.240886057487
19573,7746.661522996488
19574,7653.745077524794
19575,7501.520262603082
19576,6271.860069339379
19577,3729.507965581952
19578,1069.5275957486538
19579,0.0
19580,0.0
19581,0.0
19582,0.0
19583,0.0
19584,0.0
19585,0.0
19586,0.0
19587,0.0
19588,0.0
19589,0.0
19590,15.929871342212438
19591,1142.1717752366317
19592,4219.822918552074
19593,7060.118978868552
19594,8458.761682714805
19595,8852.229504867451
19596,8455.575708446362
19597,8469.912592654353
19598,8466.72661838591
19599,7780.149163536554
19600,6886.483381238437
19601,4555.943203872757
19602,1174.0315179210568
19603,0.0
19604,0.0
19605,0.0
19606,0.0
19607,0.0
19608,0.0
19609,0.0
19610,0.0
19611,0.0
19612,0.0
19613,0.0
19614,0.0
19615,1335.6822311116207
19616,4531.534367969169
19617,6764.52107228911
19618,7988.6518203628375
19619,7893.735207602524
19620,8213.711830000691
19621,7668.675197964668
19622,7576.694150547458
19623,7426.001796268198
19624,6208.720700661709
19625,3691.962679841865
19626,1058.760567078955
19627,0.0
19628,0.0
19629,0.0
19630,0.0
19631,0.0
19632,0.0
19633,0.0
19634,0.0
19635,0.0
19636,0.0
19637,0.0
19638,21.656211447822134
19639,2071.1213130098986
19640,5721.177315215557
19641,7846.439156845011
19642,8655.593966395458
19643,8967.640285893622
19644,9051.312011942024
19645,9094.62443483767
19646,9154.671202942995
19647,8791.437474568158
19648,7950.782721093608
19649,5570.568208328431
19650,1608.4658866246075
19651,45.28116939090083
19652,0.0
19653,0.0
19654,0.0
19655,0.0
19656,0.0
19657,0.0
19658,0.0
19659,0.0
19660,0.0
19661,0.0
19662,59.85671460124167
19663,2313.8054595037356
19664,6231.967121844032
19665,7923.655252541418
19666,8474.140775349559
19667,8495.728442910662
19668,8700.811284741147
19669,8801.880819231768
19670,8711.605118521698
19671,8230.788886478937
19672,6851.140677801138
19673,4611.91079714485
19674,1334.5103583227651
19675,62.80048745048307
19676,0.0
19677,0.0
19678,0.0
19679,0.0
19680,0.0
19681,0.0
19682,0.0
19683,0.0
19684,0.0
19685,0.0
19686,60.50510877630347
19687,1743.5024765803234
19688,5332.410770837903
19689,7411.875825097174
19690,8473.899708091763
19691,8628.346959441802
19692,8571.02633007478
19693,8341.74381260668
19694,8422.948037543298
19695,8660.191753534593
19696,7475.565413282758
19697,5499.595939825057
19698,1816.7455029937437
19699,52.543910253105636
19700,0.0
19701,0.0
19702,0.0
19703,0.0
19704,0.0
19705,0.0
19706,0.0
19707,0.0
19708,0.0
19709,0.0
19710,0.0
19711,1595.327808396224
19712,5488.958823667804
19713,7931.029918807581
19714,8699.444494013966
19715,8823.382328724672
19716,8589.387696790858
19717,7773.380993055562
19718,7627.630099435769
19719,6878.054075105411
19720,5844.908284956956
19721,3546.6050780816004
19722,793.2021421485266
19723,0.0
19724,0.0
19725,0.0
19726,0.0
19727,0.0
19728,0.0
19729,0.0
19730,0.0
19731,0.0
19732,0.0
19733,0.0
19734,71.89135555784043
19735,2065.678283028615
19736,6038.873866858597
19737,8182.833848161305
19738,8975.236344976613
19739,9158.958698068871
19740,9210.08143979889
19741,9187.715240292007
19742,9032.749429422885
19743,8579.03509656896
19744,7677.996773577359
19745,5542.024720669966
19746,1896.3342010479241
19747,0.0
19748,0.0
19749,0.0
19750,0.0
19751,0.0
19752,0.0
19753,0.0
19754,0.0
19755,0.0
19756,0.0
19757,0.0
19758,134.11496885310336
19759,1691.6107020303837
19760,4284.826413649878
19761,5998.952767385528
19762,6867.273770105985
19763,7462.4701282277865
19764,8096.824141489182
19765,8687.125792718534
19766,8319.043834406368
19767,7848.1730313527705
19768,7127.672176784273
19769,5246.146847326868
19770,1892.293684620794
19771,272.1457032201659
19772,0.0
19773,0.0
19774,0.0
19775,0.0
19776,0.0
19777,0.0
19778,0.0
19779,0.0
19780,0.0
19781,0.0
19782,71.76035568305878
19783,2061.9142199598887
19784,6027.869877376937
19785,8167.923151302823
19786,8958.881738387203
19787,9142.269314021687
19788,9193.298900285195
19789,9170.97345629491
19790,9016.29002293365
19791,8563.402444845013
19792,7664.005986950677
19793,5531.926085878464
