,Site1,Site2,Site3,Site4,Site5,Site6,Site7
4491,7085.472589039555,7286.115152213158,7600.185004253345,7860.852765734725,7034.251745021194,7999.008768721786,7952.791067781958
4492,5829.708642473692,7622.0829896714595,7124.207997217769,7379.663057833233,6887.510842135686,6680.862301804833,7393.708364442738
4493,7122.127417755782,7161.9732768131225,5634.548186779457,7412.882545243621,5935.31929521446,5814.139588598202,6841.594110821252
4494,7875.453894588262,7919.0,7669.557434623087,7981.873003804543,7589.724778037142,7690.506980770008,7280.0019357293795
4495,6147.897667216466,7239.242744200783,7920.0,8164.5,7733.308939375337,7406.961848607272,7511.314874631867
4496,7699.843609260432,7244.961135001537,7200.737313606075,8117.391927269875,7102.549749394203,8137.3502738164625,7669.63581063481
4497,4930.99322627862,5939.649344957994,6837.541651588508,7345.308077405189,6649.622165125938,7191.801161994615,7043.719682683534
4498,7532.966308426942,7600.804895213902,5882.193314144083,7893.885430626578,6861.7228899627,7891.094807863133,8003.460823695981
4499,8454.5,7247.793605771903,8009.402929865855,8502.5,7646.462557401517,8411.0,8289.5
4500,8194.508557442523,7768.178726211444,7640.265092071909,8525.5,6971.428378429212,8054.605460764104,7603.905017881358
4501,6572.6592624978675,6379.828189179014,6588.094847727019,7808.837083279861,6834.700625751144,7930.360722184844,7579.640971030827
4502,7507.55812293669,7455.594999667712,7552.517813048984,7271.12209779062,6833.875338631448,7902.130087607427,7475.758979225713
4503,6317.718599192701,6197.545265079464,6327.365134497998,7847.091072038291,7168.137826576767,8200.653044847342,8060.327044487912
4504,8113.93675440656,7583.947782477748,7947.653948803282,6594.225355879138,7700.346824386775,5737.505297374966,6950.526120487723
4505,5883.6859016623,6552.962486113331,6615.186793966227,8110.7129051534575,7733.400686091326,7387.625518881459,7088.33518084693
4506,4580.992008707623,3024.0186036223295,4551.836179403015,5386.10534598046,5586.759329446786,7720.566080999361,7598.289998356341
4507,5738.559879677212,6766.5002616805,4984.165215898878,7064.707143953161,7455.213804127393,7614.215012743287,7770.421393128301
4508,7985.322499351334,7160.6666862217735,7890.460506187894,8364.53756644084,6730.660446545841,8170.0189475328825,7783.646976944227
4509,6687.560780414688,6138.740987690623,6054.257951571864,8178.0811853353,7198.481793040536,8333.879318402227,7761.108000554515
4510,6679.924493667153,7099.945654451018,7714.792810907625,8439.019314461226,7612.309189082243,7791.702011193344,7607.861146494097
4511,7063.12042717122,6501.916269069304,6023.630966882028,5978.613417838513,2777.936700909315,6167.054453918476,6585.376248818708
4512,4801.37904466185,6457.918258789393,4613.372653044489,5960.483950505165,6242.357224914124,5777.534764112552,6814.054170203932
4513,7612.59483611165,7809.521681427337,7599.458997951262,6899.009644699874,5525.923566142103,7341.0960575718,6495.461799718426
4514,8077.716603106512,7830.698622687007,7872.014992054221,8335.472450809102,7259.341588768228,7094.9583064454855,6647.138347758899
4515,8066.329041196847,7559.926457428099,7241.0645737620835,7731.19195598783,3320.6733716363724,6481.261311320808,6926.755393692878
4516,7993.453703118988,6691.914075822891,6662.690226592762,8227.630124873142,6641.002912754782,7904.738196251675,7862.102401217409
4517,9158.5,8446.464873858176,7426.193947514797,8337.656122511551,7789.777522060792,8721.5,8234.34210568279
4518,5708.952522800693,6963.192213959508,8336.71886889141,8454.067926270087,8390.59975926262,8518.055838385888,8189.9515985496155
4519,8145.303797665127,7547.236523273646,8529.885146254706,8904.0,8559.0,8818.5,8563.5
4520,7757.015227044553,8130.239413170428,7536.125387570441,8556.959448266667,8599.66261041458,8221.065218025176,8320.12544592984
4521,8420.700799432489,8822.0,8742.0,8717.306722492063,8672.5,8861.553992799723,8666.0
4522,8941.0,8684.5,8855.5,8978.74600361515,7379.42313643105,8673.439608642118,8377.607405423705
4523,8629.338258368174,8286.81349868832,8043.398778730503,8480.394195798359,6825.181981505209,7739.455421515244,7764.09799183941
4524,6535.108026929613,7167.091286803962,6911.952052336614,8768.142514612671,7989.735889734391,8271.658028241838,7358.796092695256
4525,4487.037140629402,6205.927528029713,7933.614451348683,8187.097486063612,7768.023570085242,8681.348524336416,8514.73064211531
4526,6994.766497948308,8201.115666647638,8395.749937627867,8198.77560858677,6815.001349661052,7989.336411791533,8061.219215447486
4527,6902.030493226561,7355.075188737698,8654.064126052568,8837.90695082474,7370.813004570106,8716.970268269946,8340.366323723367
4528,7649.602109810592,6904.539286048858,7313.924878787671,8445.625325988762,7662.180251505257,8553.234094245156,8846.604793771443
4529,8110.220068240273,8212.001453561752,8718.995282952359,8910.353985755299,8295.343650753755,8977.5,8844.316165239887
4530,9185.0,8866.5,8636.24692599376,8896.7985057393,8246.57304599552,8842.701015823117,8308.410351195973
4531,8971.006503080489,8774.566201907199,8837.0,9193.748199451567,8766.310617058187,8993.613562895267,8696.814386591188
4532,5928.206111383619,8347.94626753073,7801.676542518328,8915.063387018163,8784.414947737685,6912.073164302317,8781.231814280629
4533,9046.405393806426,8346.23160028219,8502.088846995786,8338.43319561457,8077.7229701581955,7615.862343385285,6076.985466140014
4534,9063.154805067743,8848.0,8542.871258320929,9146.848331264617,8738.774023302833,9049.612578729495,8457.677302796343
4535,9179.5,8806.0,8962.0,8325.367303190169,8789.699846037849,8354.976049133531,8339.20817062098
4536,9156.0,8779.0,8937.0,9132.5,8800.5,8896.357911187859,6946.160835807006
4537,8867.30108709933,8944.0,7431.948757050014,8876.272322203164,8835.5,9009.334416130307,8695.33251025378
4538,8384.059230274444,8495.68948150912,6064.000416101511,8368.586678214335,8118.329165934325,8580.553891740605,8744.5
4539,7397.269656958026,7986.540053323567,8082.027554307364,8232.145157136412,7635.384204837403,7471.617303077013,7542.293939223678
4540,8735.473615920655,9264.0,8386.948127227784,8589.002507320858,7282.740000125699,7780.564001878035,8084.824748987007
4541,9073.367459109031,8912.646115460231,8265.93169473742,8439.761571653113,7396.495897781295,7471.640768833178,7848.754179429155
4542,9332.272309392636,8470.621317978488,7857.791186947679,8208.17781581758,8113.674523259222,8520.852609401292,7882.387685140305
4543,8324.159783019373,8228.023178506954,7305.12883516414,7812.518434812107,7493.52439882146,8528.969819894399,8599.24647581123
4544,8541.950743002928,7867.463964445455,9077.0,9306.0,8797.835304472614,8830.16339914226,8579.505314118143
4545,9183.220852936149,8438.140030357652,8517.240729712916,9070.873791687822,6993.18499441273,9210.917365492736,8994.0
4546,8650.810025164068,8746.398385260807,9136.0,9268.418089978135,8818.78038356813,8911.012265017876,8593.136392393706
4547,7628.674140296103,8104.185059169013,8576.493603061797,9110.845263833544,8716.409141715374,8985.283875055069,8832.26330997704
4548,6956.52842941557,8479.399306605786,7860.244270661466,8949.053953414894,8204.135637504447,9159.0,9029.5
4549,7948.231155602046,8026.995434520131,8236.001336928548,8129.574961331768,5869.569275933018,8414.82512474076,8184.405266551998
4550,7902.881620127851,8060.9723770075,7439.568747403857,9241.5,7502.023785319646,8342.619249370457,9066.0
4551,9148.404404768758,8407.462253504475,8498.789292676396,8871.513319574888,7590.853173319837,8745.38082716527,8506.604796254825
4552,8194.061528327586,7534.741477563265,8147.142217604485,8758.30456896937,8209.418824125463,8297.798387106075,7946.598522579607
4553,8623.567503273616,8511.270925306448,8331.412838606095,8904.007449941917,7996.042010813928,9225.5,8991.5
4554,6332.461104196822,7922.007929262796,8510.9065982831,8281.836385272,7686.36570951201,8116.619716319833,8200.028029810706
4555,8522.931214991919,8672.323666121154,8614.11413093843,8501.296834739787,7657.874941063644,7670.926860915338,7741.361205848303
4556,8403.35796106892,8410.817670525672,8636.564839637605,8613.483010354264,7374.925354854396,7802.89756778527,7369.09349186836
4557,8503.362193407493,7319.071069306685,8915.544860215083,9285.0,7009.786273244636,9191.0,8857.580151788821
4558,8488.829583391076,8395.49005683897,8709.07482318221,9095.897956477149,8792.259882033051,9221.740297021688,8947.871886047767
4559,8841.221575935622,9007.5,8734.570151593314,9209.0,8786.896297843265,9020.76604507566,8946.422625404
4560,9134.184069007517,7605.6544150701875,8759.172721471856,8897.519549997067,8260.657245220713,9230.5,8888.0
4561,8119.414559990675,7231.98993745783,8765.031307211706,9244.0,8300.170068675785,9063.5,8320.338742569655
4562,8156.650486241847,7544.747048256902,8895.648886271967,9351.0,9045.5,9074.899953372045,8717.99230076482
4563,7834.7132372741235,8081.703465788383,8581.537053769505,7949.401149472922,6423.8234266345535,8555.553337232186,8020.692153892969
4564,5736.102426100781,5330.05850902837,6978.924309661421,8357.567744966804,7973.824468186244,8644.926323085587,8261.74168451975
4565,6690.881387234709,7084.932167899856,4874.332137656231,7939.826684254512,7395.987649997864,8587.398317013518,7925.68789175649
4566,4514.591971728423,8557.24712832384,8587.171849129243,9059.537190252979,8792.5,9186.5,8717.24003349778
4567,6286.5781706686685,8122.933746373533,7213.116387924452,9014.030407378377,7935.868786638994,8921.469915194439,8720.840646169694
4568,8844.590752467575,8458.57782780304,8341.552945920348,8905.73961817266,7663.445976759163,8999.708278830389,7779.62532200422
4569,5992.331346345737,6370.662417270268,8306.483579255342,8507.48333172499,8513.273712020931,8979.5,7870.73057622819
4570,7771.251163885621,8135.312989265879,8493.021575465564,7409.74716046272,6241.909968044772,6944.358448502253,7472.953127236325
4571,5043.42427996117,7078.126488570765,7427.853403157447,8350.682449700702,2849.7142103650076,7077.258325363683,7174.114076312907
4572,8345.63905162831,8405.476049972742,8667.62747818548,8880.227073784517,8322.20292911133,8158.437496183476,6396.561387135235
4573,8845.199464144114,8570.454871887385,8397.987936363275,7384.780076453544,8323.363420266816,8144.107307217363,8348.730335653912
4574,7033.454907144158,8406.154825566622,8091.18068534791,8095.548418973958,7501.483196579365,7634.311681736974,8023.768982834512
4575,8415.028241797114,8407.041959476943,7616.60110888051,8239.996537117126,7644.098866120903,6983.767466989327,6995.006264276304
4576,7812.911068130559,7425.339453677402,7391.615824689301,7764.535296211764,5269.324448388412,7387.583334598017,7035.6751714317015
4577,7564.633525565617,7935.696108605236,7512.12306014849,8479.764209935509,7729.776545118744,8427.932746941864,8134.652239695038
4578,8674.967561339625,8060.16683806458,8281.496918318577,8427.782622325743,7603.361529983556,8274.886228637884,8087.496270526759
4579,8898.929742176653,7943.5155733543525,8604.888724950239,8403.580232254615,7678.48122795431,8727.247195368322,8416.0
4580,8665.979057534265,8377.142656284777,7905.579422920587,8863.884674030905,8595.974486120747,8656.972045802982,8578.0
4581,7927.700653390073,7250.835138861401,7329.284436094347,7108.594374101904,6940.854843156453,7976.875404756024,8212.990220175108
4582,6081.026352791474,5478.605942551013,6637.9332873880085,8554.238662603897,7769.453455419015,8040.941472168668,7902.68388426231
4583,5517.536771135117,5759.914957303681,4462.251504263825,6440.311358528064,4397.45297284986,6682.381544638689,6912.145800007852
4584,6760.346711854635,5872.728088802449,5438.6408822331605,7290.5354219523215,5609.596575675968,7436.811348043654,7316.063298125775
4585,7883.063708192968,7239.398317563182,5914.925749532273,7949.345143747229,6035.512522829419,7733.806475266528,7964.146887783061
4586,7835.720954050179,6681.103125447805,8439.649218401457,8728.5,8513.0,7789.17964660459,8071.705492406435
4587,6698.720605796556,6060.861742873496,7379.761154212346,8435.905580714607,6887.515667991249,8166.193080900926,8192.217302581335
4588,8109.803322183422,6958.052762610793,8548.0,8056.026509471187,7383.980294232674,7042.247241426615,6324.777138390131
4589,6353.098066670958,6567.535569297139,8080.476124026116,8615.893465504785,7417.305766157542,8210.443285528198,8048.915437500703
4590,3944.9698547417456,6418.209217026432,6899.405695937412,8243.880481952638,4731.593858180342,8208.992107042683,7833.485209517092
4591,4004.6867061055764,5894.1707916440355,7434.471191644142,7784.3485166646815,6695.5248063821255,7352.591834200638,7414.869630939178
4592,7137.749605953986,7601.831732605023,7663.702431816148,8177.818715263596,2982.1930192637974,8025.273866582769,7703.311832333525
4593,8589.5,8161.697937656518,8331.924286839267,8277.83266142386,6161.967743746705,7296.265076246571,6906.807335165449
4594,8342.020331251717,8242.0,8456.32145541467,8236.03575306815,7788.472047008684,6880.887030787403,6294.854683616738
4595,8034.921185340019,8040.353045073687,7843.0577822773985,8732.913886489094,8209.280275158655,8207.306838973136,7902.368363506108
4596,8361.0,8178.5,8292.0,8383.033663467098,7784.844824072525,8570.447094018878,8013.06055414855
4597,7879.886563289692,7815.928145139586,8355.5,8629.0,7302.17731218297,8618.0,6947.519338510989
4598,6918.315775894189,7592.048890961178,5617.551721313754,8135.982584847455,5713.141495994172,7687.57174800475,7227.575711437774
4599,6962.167423463787,7948.899497900629,7071.962593059139,8114.52653162388,5578.552751132802,8103.912906687086,7376.1614629366995
4600,7440.956006919486,7773.7025562830395,7509.244102406551,8527.0,8057.085375101817,8160.418124949502,8053.892766321356
4601,7894.5775125683585,7243.232637767963,7786.481730767955,8257.50429537123,7995.272411812879,8234.582656087363,8013.175600827311
4602,6873.3195715589145,6765.6132828495865,6900.120497265828,7252.588492123884,6394.396602241655,7061.273595425608,7196.570277383135
4603,8082.599135551716,8034.5,8271.0,8361.5,8096.0,8463.0,7831.1914582285135
4604,8274.5,8036.0,8313.0,8288.0,8063.387924925241,8203.0,7990.0
4605,8169.5,7971.0,7619.621934986516,8240.5,8027.0,8246.5,7604.429256536532
4606,5977.812163279675,3032.9884295399006,6253.128579261898,6613.769172436278,7525.511872963061,7676.57821742606,7702.996084843336
4607,3134.3166209460223,3924.5734058195267,3561.300093767588,6418.577954745717,5775.4995462110965,6757.41741019658,7043.770631445674
4608,5100.0174926669915,5971.635036940553,6033.132229961169,7741.058770499906,5527.730350505994,7694.988337648315,7733.118788095225
4609,3580.4619086772227,6025.793265403994,7630.291186670905,7975.167864440269,5383.5238046010745,7720.750621413276,7466.31620749184
4610,7283.905409514677,6786.525147026742,7272.041603073007,8020.766834384778,6065.473236537836,7519.787796159229,7284.920061489883
4611,4813.0156225719475,3928.3353017360196,3910.5964392642272,7767.738305997433,7405.65448551809,7817.75650550414,7400.06584482154
4612,7706.5,6934.842267377719,7478.432797635417,7727.28607381484,6506.251022203578,7485.556747990911,7453.046039635787
4613,7413.657374923229,7282.797680482213,7484.156419656404,7843.0,6656.1773337231725,7942.0,7723.0
4614,7237.49628815615,7208.125649346085,6979.330205786066,5998.783141608231,6208.867228752377,5166.709099201829,6458.758215535293
4615,7334.786787022834,7174.437766839343,6791.254761968938,7674.39816816555,6153.548931411573,7478.5282930748035,7434.261371055955
4616,7392.822263889475,7202.792253479127,7388.8819743755785,7661.785277828668,6754.220414898476,6542.270113141921,7031.0411795693635
4617,6961.849108693927,6754.839802605637,6549.859499602056,7613.53939268594,7675.0,7352.32003717845,7176.89683120084
4618,6458.593321930326,6576.479824095726,7557.2597840192375,7708.0,7589.0,7758.5,7621.0
4619,7100.3571886781965,7322.276910604769,7269.266455824016,7639.745585077586,7418.230417609449,7588.34408072309,7336.5772451341945
4620,6981.6802863869825,6570.61706463535,6178.681292334234,5047.2875851304725,4329.207212998505,5261.2719876094925,6649.860701877098
4621,7398.0,7363.5,7308.542618103297,6039.315088047731,7160.931616337182,5749.284731030185,6510.561466593961
4622,7291.458498935713,7220.0,7329.848145962162,7114.732584623996,7428.0,7040.4000443077775,7121.042335153229
4623,6744.0121013415355,7007.463953017066,7405.5,7321.02177357598,7264.713954354405,6813.27767489081,6592.475217492865
4624,5524.486763064262,5548.6502278565695,5966.642207287307,6853.875585584139,7160.148306601819,5854.074036642949,6062.200429659977
4625,7099.005598728083,6296.503712623174,5688.275901557275,5345.712670649934,5985.793154966444,5696.869192135161,5896.660427693321
4626,5521.501853708981,6111.683127220036,6152.529840598587,6719.770381715876,6604.5674077717895,6466.408919785896,6902.942621605016
4627,6362.079356811639,6212.669218732116,6387.737105759241,6985.44696776555,6902.1168276983535,7266.922855718502,6710.423594031491
4628,627.1298724579246,2618.380119103478,3233.279938771655,6304.561946350139,6050.306748091858,5987.575916953858,6908.876392213671
4629,2979.0484593604865,3433.9487709808477,4133.103610086826,6905.033810657434,6570.08406966775,5420.061671228879,5558.2809377418325
4630,3814.1642365096795,4333.2506829658,6408.0820434568395,6669.396976496899,2945.4535535578098,6587.728948763109,5959.584094088025
4631,3796.380407450695,5544.028672139282,5119.705744170292,6867.030842855469,4923.827609285523,7026.919704616136,6816.430938216056
4632,4670.958756806778,5645.942156553665,6644.518169520665,7054.249993276705,4849.949618879293,6993.396437955393,6611.8484163207695
4633,5700.649845331897,6476.740176033285,6341.425779242133,6521.627531125092,6647.487723003077,6194.105329062148,6806.7178821488515
4634,6506.182033219004,6470.07444008898,5419.054005841429,5736.5606592097665,6383.738633768933,6515.935074464389,5275.264555683779
4635,5981.090264898188,6398.78428742192,6475.814630445637,6288.494892716802,5989.2415288593975,6201.268391571356,6368.384921866855
4636,5770.873177555117,6425.191319737438,6388.200523008631,6625.816100579211,6004.332619152022,7063.0,6898.5
4637,6512.5,6381.0,6366.94181084963,7027.0,5518.0218085641445,7050.5,6986.672979097773
4638,5868.692141057481,6046.857123832692,6014.435740405378,6473.895139417223,5846.1373909985705,7021.0,6222.099575236432
4639,5426.905973432387,4993.839199916008,6214.402366201505,6891.0,6313.297940703852,6978.0,6882.0
4640,5799.210009834238,6247.84677044194,6540.5,6774.5,6612.0,6989.5,6573.724236040061
4641,5651.5650252274145,4951.277200977178,6456.0,6625.9254017734365,6678.0,6756.0,6648.690396491463
4642,5056.896497886151,4269.29808582819,5161.405417965514,6026.522402762279,5031.10924359658,5258.06346765681,5039.939210654464
4643,4139.334654563427,3278.0861871153747,2785.343896504136,5331.636436522823,5189.976062782076,6621.435203264576,6333.492568378109
4644,4204.818676487706,4046.7304757839956,5137.277564770959,4686.591232585788,5529.864091836903,4846.010668599601,4713.421016955446
4645,5049.869650040089,5317.110844295507,5263.647743490704,6049.392082363349,5233.208592081637,5914.952967437615,6046.835952114916
4646,4191.7291921342885,4767.2754705700645,3692.2288506605028,5917.13188081037,6124.839141753717,4992.39151015452,5441.387654213908
4647,3469.280204272659,3703.3385016515904,3998.2797973843744,6530.5,5881.9683851649725,6512.0,6426.0
4648,4546.751016029632,4373.12805049857,4476.259703431166,6318.521226067611,5773.949241445656,6466.281309648123,6434.0
4649,4869.790354114785,5449.173237499585,6144.0,6399.0,6349.0,6493.0,6427.0
4650,4376.98624309054,4829.0469885526345,6035.0,6237.116297694248,6183.298920291889,6133.238294486851,5709.44318126123
4651,4939.024113535349,4682.553465568809,5456.2688039500445,6284.5,5903.604596189094,6344.0,6201.0
4652,5585.543746263051,5633.531243295563,5444.541470986835,6278.5,4053.1080301689467,6336.5,6136.889860498401
4653,4461.054237470364,5446.158794292216,5196.298648191207,5520.131661671596,4876.104784282196,5576.298573287922,6262.0
4654,5499.4104936082485,5711.0,4960.062966920399,4488.780280615224,2524.8163441865067,3284.5993918735794,4686.804023879258
4655,5348.033280576192,5272.924650633751,4927.12203459087,3723.5114453263623,4626.93014470747,4201.379378430458,5283.684438704272
4656,5445.6649792349945,5194.076089876262,5767.0,5665.898977475413,5604.286210233422,4194.568166288589,3650.1861813785904
4657,4814.5380669532915,2657.1392255311716,4374.748665455257,3922.16719087604,5066.014614219751,3842.673843263579,3544.3737696734443
4658,3677.730073533421,4549.771048112829,5272.039812707318,5846.590207515775,4604.00745268561,5979.405754015819,5795.529168384932
4659,5327.0,5333.5,5327.548067226252,4882.546466339534,4930.552547439512,5081.677510968737,5542.125095161297
4660,5326.5,5022.181290808688,5250.455227165178,5652.877527007482,5432.9413886818775,5934.894829699045,5662.312313429399
4661,5269.0,5227.907383763961,5487.0,5833.0,3283.7494956744567,5425.151304846969,5111.1596813961305
4662,5247.5,4986.164840516576,5390.6506216299695,5400.051511219474,4540.922591182593,5809.133550067086,5629.687848369761
4663,4581.338577326675,4023.197587483272,4964.156849919919,5674.0,4767.0027643854455,5888.0,5718.3678031783065
4664,4448.366815715743,4165.807132798863,4801.86842287797,4849.295860911885,4763.938352305377,5493.073885241863,5517.983583835452
4665,3080.159787999829,2452.4228938149918,3317.9321987310473,4391.269311920212,3445.64866128194,4064.03428982639,4559.9757498931485
4666,2925.347111422353,3634.701189914297,3063.6650025974704,5239.628654090335,4706.028974530189,4962.206219228683,4638.100942373803
4667,1678.10592041791,4856.976413829064,2991.3705310923333,5118.870303503338,3104.1310816057744,4660.390398763476,4583.307419032572
4668,2385.9189815147765,4240.13485721816,5036.0,4800.43107093202,4746.511939082849,4907.772741337423,5146.539045981587
4669,3459.2137832220424,3507.9878439424156,4640.118503369918,5285.675782668501,4759.005796997588,5469.5,5415.5
4670,3602.5847084474995,4725.5,5034.0,5337.206717066939,5327.0,5312.256811621988,4899.616753086292
4671,4611.5,4656.0,4802.344805760099,5229.73404304605,4613.896780838677,5250.827753645357,5101.88193923515
4672,4618.0,4591.0,4373.977886126478,4938.698716233641,4149.461954610859,5064.224820346525,5059.3549502874885
4673,3658.957239748636,4254.028940001843,4819.277211512792,4970.814689792318,5028.303629425913,4901.825220101024,4585.7719899393605
4674,4285.164425816355,4073.203604888895,1019.9629322742685,3328.388028962895,2576.082948658764,3472.6255978450495,4302.661563121992
4675,4510.14389559357,4344.535574937818,3089.4938037124875,3411.33974051544,4199.013503768376,2696.7313657791915,3946.7711302453627
4676,3173.5104430730285,3621.6015805346246,3878.373299332344,3868.637606973448,4459.541554783909,3268.043549764816,2358.9339753511795
4677,4280.340355374884,4269.379175155442,4576.487608436813,4987.5,4957.0,4737.766729379276,4917.713135387282
4678,2577.307777646895,3555.9377026257735,3650.89163215362,4350.121764846314,3631.982090495879,4166.969138159768,2405.0317014673255
4679,3452.5574787433056,3065.4693279538546,3815.9083489750783,4629.416649438942,3953.7049682779984,4300.738467281558,3740.473443390054
4680,221.81745228536965,2225.0588531533763,3442.562273262223,4104.421798950158,3516.5822888276343,3544.492845784108,3512.0436377304327
4681,2891.7456051426548,2522.9135179166915,2515.9850014745425,3957.6620046900657,4191.620602971699,3943.313520677101,4271.239786771275
4682,2026.736825724011,1964.943608552769,3426.44863468679,4237.667017593015,4383.1591015026,3921.28648849256,4412.839370963522
4683,1346.0221179737782,1879.9206791514925,3221.6685682895154,3292.9493130155206,3014.091143704036,4140.074022102458,4504.091533985783
4684,3070.0693956784135,2920.0954325997063,3430.0751434606022,4569.551002994999,4177.222568143305,3999.9481314755535,4494.872168707893
4685,2553.7708353699504,2814.1345130704162,3174.6691797044377,4351.467460906923,3778.4312537245955,4807.0,4732.511744895167
4686,3334.386248106908,3458.835476377129,4030.213839228648,4476.392767769179,4192.904720632241,4153.839580436939,4021.0272783093105
4687,3613.2691973946503,2286.998770942334,0.0,2886.423874107595,737.0012731866282,958.2857255452036,1310.1049198433002
4688,1848.2070163824096,2545.601135686938,2377.0628447977783,3392.2718970852447,3511.052087792707,3851.0797787129814,4083.0223486670448
4689,1798.5364702114848,2948.6065610387473,2710.38729252998,4209.240831398569,4092.049283382785,4535.79415849399,4544.5
4690,3173.6167706608467,2917.4280820281856,3179.1682992342294,4036.757855253707,2167.4102337164877,3904.1333581183026,4117.1794832064215
4691,768.7301753405754,2498.7264781225167,2117.5672289605873,4336.5,2105.1359492835236,4470.0,3958.391338075614
4692,1897.2839416806246,3281.4436781497407,3214.9603669125,4235.579834225277,2458.333290575409,4211.183544302031,4260.263596251413
4693,436.2022412709657,2073.0767928489145,3015.45596246226,4274.0,1809.6695589286478,3483.621310344063,4021.4876073722457
4694,1650.1007099392657,3405.167953399743,3395.0234986857095,4392.0,4058.2799101403166,4477.0,4253.139941438673
4695,3065.001447867229,3572.0,3868.0,1639.469380841194,3811.815903531404,2357.448087806603,3752.185278810542
4696,2596.187788112534,2848.6928515870554,3494.083538671496,4194.0,4079.661701511388,4384.0,4345.5
4697,3204.4011171962616,3287.0005429200123,3334.627977575896,4141.5,3934.6602804525155,3466.7801835964383,3127.5475127862073
4698,1100.6835691747092,3359.8985997662157,3721.5,4105.5,3789.6621435836987,3776.267295775657,3477.430104188037
4699,3440.0,3224.803002243041,3296.7013922225897,4056.8964075009694,3443.183143463954,3383.6520687598054,2132.176171180852
4700,3358.0,3022.9295157627807,3252.9339298149207,2599.543611763224,2979.838486639477,2796.7729452622425,2303.9775163090094
4701,2541.113464689411,2686.278136955871,3070.4803409404312,3273.637040234776,2549.1260322889566,3862.3184689373743,3363.256184749241
4702,1092.4730456017978,2139.0352934559987,3231.5677108142304,3750.6953285864297,3254.114389961772,3161.3998711391323,3258.9767587024226
4703,866.3217211748988,153.13368187974766,950.869214105146,2523.502128697173,2524.0442466747927,3262.906903831832,3214.9279431831806
4704,1879.9109108819391,2247.352641148689,2380.8425829029397,3780.2409733574787,3488.300920725582,3267.932451765864,3032.5185497019297
4705,2115.7389658890897,1823.6170476430434,2601.9484107830785,2871.8985195618775,2527.074249554229,2907.742727370447,3430.4558157414535
4706,3189.9855282069566,3359.823730239173,3498.255430156789,3740.9214138545444,4013.5,4033.5,3846.179774684855
4707,808.7993489928303,1271.520442854734,2197.150490883314,2395.252945585078,1380.3273976474625,2477.6249043574812,3519.8983225936026
4708,2415.94520042535,2275.4843124468052,2958.0304359002735,3768.6407694772834,3976.92543452384,3717.2126702355363,3572.589460388483
4709,2836.77621982656,3210.0,3213.8407469662284,3822.484260872132,3927.5,4024.5,3375.7862089220434
4710,3108.0,3144.5,3442.0,3792.5,3815.0,3930.0,3991.5
4711,2427.7450098497675,3173.0,3471.0,3091.4911668133236,2869.272924973573,2546.8504540809213,1845.1731055243968
4712,3053.0,3013.076284681689,2635.560624145682,3224.9029361534667,2833.2187042929872,3642.7347720947446,3472.4926262591107
4713,2163.3986477143926,1084.2163172079308,2548.917663350818,3546.696844504035,3728.5,3335.5976290165713,2968.50908643715
4714,2214.9378863306574,2953.604614385873,2733.186440481076,2222.615102153176,1624.8682634747775,1764.6943056874743,2437.5739966267665
4715,2954.0420904880943,2958.7240352485996,2997.8586784693234,3029.032800558676,3110.4806071778116,2608.4841022188853,0.0
4716,2658.7805602532085,2530.5629427623144,2501.4652030256957,2540.4606521305823,2703.5918252154906,2604.5916441037652,3049.3754935894303
4717,2335.73638618475,2575.4128251239167,2555.8645620847515,2434.862746718331,2245.4972872637713,1452.6672954551068,2078.9873558620257
4718,2452.0698179471356,2664.929859918524,2875.5703632920768,3205.3075247271313,2750.6676201054165,2915.1142104518854,2041.7724481661999
4719,1393.4313867566195,1488.3311262190077,1922.196923904547,2623.3185977747307,2731.884633562926,0.0,423.93762442209845
4720,787.2532905688149,0.0,1673.6458272836385,2379.6359251300355,2465.8281811378583,1985.1173474730263,2891.6730398830705
4721,29.845330144060426,1416.3408414812807,2219.215986562538,3460.7646192559805,3024.5020024311843,3672.228037893941,3363.1454953565258
4722,2475.430949391564,1997.8566281224007,3231.5137013741187,3319.0183894698393,2598.075059866391,3757.814102403899,3789.5
4723,2459.405809073819,1899.5580864576361,2134.906028484649,3186.394625111335,3104.3726713468236,3085.1387732919693,2810.857938672596
4724,804.2010791004179,1752.4908080180926,2031.6314893278004,3161.6744527367414,2673.2669950741674,2607.844482908535,2252.6683476071653
4725,941.50773102268,2143.847461172767,1829.5981810904727,3555.0,3069.980903070954,3249.487546646459,3374.4750861251837
4726,1637.029700451997,2746.2221532344392,3172.5,3504.0,3484.5,3603.5,3334.4653055326594
4727,1969.1621125344273,1883.0426985155104,2935.5656954303804,2335.6377940207462,2869.6883656285568,3183.7836548216865,2791.30361861104
4728,2670.2495100723863,2875.5,2987.1768943636716,3477.0,3517.5791757876614,3616.5,3380.4445099796367
4729,1996.0511769725297,2515.344584594726,1214.7197725955843,3435.5,1164.0645820179056,3284.0071032996857,3547.417791973194
4730,2801.5,2902.5,2896.670412789849,2997.3315856139034,2742.4320546061667,2464.9874592062747,3135.8801750909965
4731,2767.0,2960.5,2545.206710103113,2092.25230556839,3600.0,2007.3445634554764,1677.4582021479077
4732,1414.1054890947262,2804.5,3125.0,3454.4818909931123,3649.0,3596.141324520433,3467.5525914337213
