set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
5001	1987.8124277391805	735.9021816758881	537.0024535261699	0.0	0.0	600.1735260073657	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5002	1955.9009397991406	742.4648385478501	348.6782449395341	0.0	0.0	625.9636435969128	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5003	1939.9607957366352	785.3301120500108	427.638150033995	0.0	0.0	644.4834147080704	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5004	1872.6049237568186	792.0666897189618	530.3928988342067	0.0	0.0	656.0149117662128	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5005	1919.1101986466688	822.3782062232474	586.3241564119508	0.0	0.0	666.5334436842651	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5006	1953.4894336972204	940.0371531804843	589.1508003124172	0.0	0.0	671.99537062603	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5007	1988.750294002009	979.1588154391368	803.7760234671073	0.0	0.0	673.5731775837465	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5008	2008.3589671099814	994.5145976209101	871.6007184792212	0.0	0.0	679.6038183939697	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5009	2025.3660139087372	1001.3374867757902	382.9316441784936	0.0	0.0	690.5067619765474	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5010	2055.6593805363445	988.3186976173953	407.07239118722833	0.0	0.0	696.5090911744745	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5011	2000.028492235384	924.716914386402	426.87859801495864	0.0	0.0	691.0105435825502	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5012	1980.2206227229206	855.7326894123911	442.4745900198414	0.0	0.0	679.7678162350073	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5013	2042.0768000588587	863.4222860473405	476.3876715757142	0.0	0.0	673.8621568851827	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5014	2096.0514922459524	828.2801584692203	522.3477831595189	0.0	0.0	667.6118564808884	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5015	1875.0386243610003	1511.983185928807	544.13833026529	0.0	0.0	620.3642558179982	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5016	1900.8606815068836	2003.6686274331257	477.34469563899	0.0	0.0	571.7935437402843	3787.813407029903	0.0	59.566666666666606	0.0	0.0	0.0
5017	2667.5466305841533	3453.9214191410606	526.3731543989813	0.0	0.0	522.5369308188364	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5018	2541.7469047929103	3228.9759167796556	539.7666345282279	0.0	0.0	504.660797990002	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5019	2451.455769538749	3239.865111575061	650.2572066551105	0.0	0.0	495.92114174714663	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5020	2398.132127688311	3180.7154611622727	799.1256944309317	0.0	0.0	496.5902734296156	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5021	2501.400918296289	2235.9353867893483	917.2905823765532	0.0	0.0	510.1587060651096	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5022	2606.913516285301	863.9613285169769	972.9974030667397	0.0	0.0	537.9621159647564	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5023	2499.916331618309	1036.6473780245567	994.9498560268437	0.0	0.0	578.4603734098739	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5024	2829.5227997653365	1248.3732192074342	824.9747219535602	0.0	0.0	616.7517161370823	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5025	2772.339932210998	1261.543045572	691.2441111242191	0.0	0.0	650.6995088290143	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5026	2776.520139559152	1304.1336849765228	467.84723399835593	0.0	0.0	680.2468631152115	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5027	2948.268983650581	1317.1260831382535	495.9227339194196	0.0	0.0	705.3027802197428	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5028	2976.3924026838454	1316.2124185088808	506.9937222443535	0.0	0.0	724.122602758712	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5029	2851.4782376617122	1394.9145078263098	561.0503251442128	0.0	0.0	736.1802421674884	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5030	2943.133928111612	1536.6648974241853	562.4527183660257	0.0	0.0	744.9658482659441	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5031	2954.953695469155	1687.5233472837342	779.1110314032137	0.0	0.0	752.618866646961	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5032	2981.8664975941388	1888.0192236757434	860.8075787848854	0.0	0.0	757.377709390176	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5033	3204.4562459301424	2016.229593066568	241.8115583767189	0.0	0.0	765.4545752859339	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5034	3284.965415485929	1912.382187897509	372.57114605657364	0.0	0.0	764.2174322312229	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5035	3063.2254514797223	1943.7423695485934	448.5672210540817	0.0	0.0	747.779020872214	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5036	2649.2159669102266	1892.4856107454245	515.3193759224746	0.0	0.0	727.1024665305679	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5037	2780.889974770327	1711.6473417161205	666.9320498546324	0.0	0.0	710.3760950498153	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5038	2770.105462063272	2352.1358842944846	680.1160421215312	0.0	0.0	692.5818968052059	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5039	2723.741099782154	3415.166226709107	717.8586609351669	0.0	0.0	632.0730779678416	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5040	2810.4605341019014	3785.051276125764	622.5247900114301	0.0	0.0	577.9756685190905	3783.742952850694	0.0	75.86666666666659	0.0	0.0	0.0
5041	2247.3687495658833	2750.210186914376	242.4673599472875	0.0	0.0	559.345460542459	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5042	2169.581592983653	2523.4248868661057	241.3674508762515	0.0	0.0	537.8908418759108	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5043	2316.798227902539	2541.609888928395	298.97253473423143	0.0	0.0	527.0969692500325	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5044	2288.3241848171187	2445.9789811943883	358.100661024413	0.0	0.0	523.9070840023714	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5045	2317.5276673194794	1774.7237438820432	419.59010871794936	0.0	0.0	535.8645692059024	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5046	2382.6166449596903	725.0027740949936	441.853976679316	0.0	0.0	560.9418569588414	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5047	2107.5010482352386	890.2868688263147	412.02176060822916	0.0	0.0	600.657334238396	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5048	2132.336706000104	1068.3017366009822	313.60148109386483	0.0	0.0	640.7292115209639	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5049	2174.918356853887	1136.4785695722362	246.77570204117265	0.0	0.0	675.2124092278342	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5050	2346.141572307442	1224.63256843245	154.33002859810205	0.0	0.0	705.491813875808	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5051	2377.303951162397	1339.920152769812	180.26063929810397	0.0	0.0	727.1458583073576	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5052	2443.304180126783	1359.1958959988804	211.93801519211303	0.0	0.0	747.3976146528715	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5053	2349.9821730015883	1377.7410688833402	244.2364896180829	0.0	0.0	764.3351067197254	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5054	2287.1758496003145	1466.6823876102112	260.60983949301624	0.0	0.0	778.1615568691924	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5055	2329.465879493669	1516.9086807453134	356.97462123339324	0.0	0.0	791.13296603222	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5056	2287.7547318671727	1566.2945662113655	390.5713230529077	0.0	0.0	801.2336247661339	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5057	2269.6204945766826	1601.4804662295144	159.42801316120045	0.0	0.0	807.6323343109432	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5058	2332.835854770012	1552.6656981860028	186.38523195065517	0.0	0.0	807.3516372578431	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5059	2370.6211479797084	1471.828058620986	206.2854352905413	0.0	0.0	788.5283097183038	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5060	2399.01878397264	1408.116940997784	206.24098031830277	0.0	0.0	765.8468520545158	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5061	2400.306673158249	1349.0253762602938	219.39245178139996	0.0	0.0	748.4639593786286	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5062	2411.75494136269	2416.094155775963	244.27094147891015	0.0	0.0	729.2022512364559	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5063	2570.741731943493	3120.5888197908253	284.9092071643573	0.0	0.0	661.2216130381987	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5064	2465.271234386701	3137.404306087969	300.30425688609023	0.0	0.0	602.0281523366274	3786.439006868398	0.0	97.7333333333333	0.0	0.0	0.0
5065	2069.341962395355	3800.0	0.0	0.0	201.4764708201572	560.7539172457897	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5066	1989.927477877478	3719.9222816573747	0.0	0.0	189.26120685662212	539.1356134004424	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5067	1995.242775847043	2940.780487468864	0.0	0.0	189.8109900475431	526.281817597317	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5068	2000.6274099670165	2554.896214243305	0.0	0.0	144.6338241583883	522.9626256534364	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5069	2042.4936572581373	2287.323639378855	0.0	0.0	168.24021329671928	532.4095758087022	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5070	2140.858047730888	1320.4773534174553	0.0	0.0	188.95425711480374	555.3913338838832	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5071	1922.9872481088973	1281.2147668295065	0.0	0.0	260.053120141979	594.8099662837494	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5072	1766.1507210430661	1211.1183761537645	0.0	0.0	157.22333931008632	635.3150334491182	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5073	1930.2170776451017	1208.2028258254293	0.0	0.0	147.27828441813068	668.2075635700161	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5074	1880.9963821039905	1227.6268434233411	0.0	0.0	150.13782412324014	702.9672796972533	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5075	1850.0016696345288	1256.3576281407056	0.0	0.0	209.05409452670142	732.2175901134824	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5076	1912.1400296983493	1220.4417373786332	0.0	0.0	262.59871166566137	750.7206794123218	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5077	1838.861801995237	1317.0539184826844	0.0	0.0	219.5293962652462	770.2098201127765	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5078	1866.0197239048389	1568.8519489360938	0.0	0.0	328.0690835990365	781.2248260649934	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5079	2047.913315727664	1893.2217141670585	0.0	0.0	355.5337854355937	795.7581434057248	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5080	2110.1032364355037	2032.1411250440606	0.0	0.0	380.27597980013434	808.3672915418988	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5081	2250.544803905504	1522.8081549274414	0.0	0.0	373.26420602245287	816.0892350052236	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5082	2305.9919044556273	1539.8790656525973	0.0	0.0	292.46240345116934	811.8913126042033	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5083	2389.9843588505873	1268.1250162752515	0.0	0.0	221.04252572189947	793.8994606604724	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5084	2439.242955294181	590.6830617889967	0.0	0.0	196.05175783092773	771.3040793470399	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5085	2499.881267764736	615.4515093969122	0.0	0.0	254.97523712213498	755.4930621581178	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5086	2460.1986775823398	1851.0585138766173	0.0	0.0	229.54230668718327	733.159226121256	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5087	2443.5743449219603	2814.328771760384	0.0	0.0	300.2854603631186	664.2594830406139	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5088	2244.4689789391946	2706.8431780126925	0.0	0.0	350.90157422938586	603.6959111520484	3812.016560068264	0.0	123.299999999999	0.0	0.0	0.0
5089	2728.7009637741985	1180.364464585838	0.0	0.0	638.9640455734066	540.9213017936081	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5090	2607.336937105698	1394.8898172330012	0.0	0.0	579.1753352621428	520.8095181951751	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5091	2570.48540278292	1301.083336003023	0.0	0.0	562.7898352065413	507.7983207970448	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5092	2393.0552074605052	1189.550243647554	0.0	0.0	432.28508199960737	504.97768990238654	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5093	2320.82015304755	1211.56054132908	0.0	0.0	484.9681243235228	514.6706033434817	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5094	2353.888887648929	1232.134269942484	0.0	0.0	522.8080221580377	534.8763214254744	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5095	2200.5384097460237	1185.263234338667	0.0	0.0	678.4448240002738	569.7719535036447	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5096	2074.832293448725	1177.0978972022706	0.0	0.0	370.0848237825789	608.2622897580507	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5097	1948.7723132253072	1137.527879795503	0.0	0.0	355.62927272615565	640.7929723453286	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5098	2278.3983595998284	1181.6379452807782	0.0	0.0	375.5757868651802	670.9516266298303	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5099	2421.5245309416505	1170.477574320968	0.0	0.0	551.3835586072244	699.6402582763661	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5100	2318.408199714776	1086.2015828562612	0.0	0.0	707.4480259543789	720.9638158682263	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5101	2283.2118175611645	1158.653562013295	0.0	0.0	586.4435901497627	739.447947023109	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5102	2428.802934487085	1183.9513232400059	0.0	0.0	886.2516313985221	751.3477167857776	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5103	2491.7711211960195	1204.209924236171	0.0	0.0	996.6909553267039	759.3431873514028	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5104	2599.423514974725	1256.111352949482	0.0	0.0	1120.2243580524248	770.0287337412112	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5105	2732.4977469114083	1261.265443479996	0.0	0.0	1062.3555791785493	777.4410603533952	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5106	2807.0031645271492	1260.4058079197916	0.0	0.0	885.6422906093811	772.2555893059456	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5107	2894.5019128774225	1305.9821057558547	0.0	0.0	703.4654234471417	750.274527682774	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5108	2805.995119241297	1328.6712970192805	0.0	0.0	611.423921826772	725.1159668590848	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5109	2742.8811666484376	1291.2376384241545	0.0	0.0	713.2225918176898	707.431037797432	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5110	2803.830434744152	1254.7623329067267	0.0	0.0	601.1067595616382	690.9851082799743	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5111	2762.270413970048	1273.5509787213934	0.0	0.0	801.312849276259	624.4190639184887	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5112	2676.295221489379	1327.7486120630256	0.0	0.0	979.1040375221584	570.7544889872173	3824.304741244988	0.0	152.0	0.0	0.0	0.0
5113	2586.344121239033	398.50764021659364	476.91941458609136	0.0	134.77029997880226	554.0751162557149	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5114	2705.0562588090447	413.9252763429852	590.5437382370733	0.0	136.5525215519558	532.5718747156828	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5115	2491.0186750846906	399.820701043106	839.0282280070186	0.0	140.48278307767538	521.0582918289479	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5116	2415.0109149112773	384.01585162428637	893.4959970485331	0.0	108.32437999650705	518.7849298661653	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5117	2458.474388550547	374.3541678110985	901.4876060937596	0.0	132.34586362843217	529.7806076659376	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5118	2594.897201344969	377.00513899389534	805.9308232794284	0.0	141.40242957633632	551.158428611355	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5119	2430.112336133801	388.1721073202594	522.0252973704396	0.0	177.92919788881298	585.9926044970773	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5120	2465.963639309714	375.77443957920764	607.3042617621276	0.0	102.73700046194008	623.3473535094953	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5121	2360.7718057429165	362.0314698750583	602.1901517593552	0.0	98.4352390427265	652.6998593456661	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5122	2355.2643224200447	353.7085903493496	433.2569236715048	0.0	103.57144086970793	682.8160799145481	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5123	2358.483935727821	369.6906508982363	218.05900595978886	0.0	138.07612935800609	709.5707939719116	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5124	2440.553197580449	377.6516393767833	316.1476972931635	0.0	167.58744233951026	725.3429230430601	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5125	2543.85313636286	372.24850872538497	304.9480077817348	0.0	137.32348444612288	738.5800316024196	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5126	2568.7938180524843	372.81300335049707	282.0098809777185	0.0	209.2350104590441	750.9622672170334	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5127	2721.853407009375	397.5981180493689	404.7960625635431	0.0	223.65498254166482	759.2644071669259	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5128	2864.8312633485325	416.0205017332856	363.30260121175627	0.0	243.35455341960383	765.4088462118035	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5129	2808.3066574827394	414.0178070382452	325.8353480502733	0.0	228.77302778621242	767.4331184148188	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5130	2838.5565410602553	403.83492353027253	349.59806609672097	0.0	180.03608048376609	757.2392687303268	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5131	2848.3713128366085	398.4821237619656	477.2540239971359	0.0	137.43533123470826	732.2960073696553	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5132	2777.133189283031	384.35952427723083	571.3240459778465	0.0	123.90606907669218	708.9537485343162	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5133	2786.091071167429	382.4486231499775	307.89201894777693	0.0	163.10420264390248	692.4457505216064	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5134	2644.6669512105045	391.3948407282358	406.0578243544449	0.0	125.93180657962749	680.5038063159366	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5135	2809.0532662840874	398.1027256286832	518.8532416829952	0.0	171.41653780488298	625.6722711819571	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5136	2783.1123839034008	393.9289792450778	514.3276882848963	0.0	205.91823390047645	582.3079405617838	3825.3847679327864	0.0	182.56666666666598	0.0	0.0	0.0
5137	2216.501393748761	196.44440650247643	0.0	0.0	0.0	552.2165574547361	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5138	2170.5733364625007	195.68617419587693	0.0	0.0	0.0	530.7369153931639	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5139	1997.2249553754266	186.70694899123538	0.0	0.0	0.0	518.4178832022147	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5140	1936.2122788513134	180.16224631872296	0.0	0.0	0.0	514.2969949539498	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5141	1951.7426938618555	188.59841100296867	0.0	0.0	0.0	520.870191224862	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5142	2028.1501030776965	193.2598068556389	0.0	0.0	0.0	527.7328125260568	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5143	2071.348085707913	218.7688008678073	0.0	0.0	0.0	546.288612636614	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5144	2295.989653317397	249.04564722020004	0.0	0.0	0.0	577.71345957694	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5145	2223.177140867027	253.51796479573687	0.0	0.0	0.0	613.2736303950787	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5146	2191.7995222789114	252.43653973825127	0.0	0.0	0.0	640.7910954899706	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5147	2258.946610531953	258.0894283349296	0.0	0.0	0.0	660.5131446556801	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5148	2280.360404034149	260.2240407751167	0.0	0.0	0.0	675.5721370670981	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
5149	2351.719796273814	275.56364014450924	0.0	0.0	0.0	685.3583882082938	3827.675059549228	0.0	211.833333333333	0.0	0.0	0.0
